propertyCode,nom_comar,municipality,price_true,price_pred,abs_error,idealista_url,undervaluation_pct,y_pred_log,y_true_log,res_log,res_zscore,priority_score
108813524,Vallès Occidental,Terrassa,107001.00000000003,150109.79469742556,43108.79469742553,https://www.idealista.com/inmueble/108813524/,28.718175775484465,11.919122269972423,11.580593459194764,0.3385288107776585,1.4337882444265,63.11637037563412
105635321,Maresme,Santa Susanna,106000.99999999983,148693.82326601286,42692.82326601303,https://www.idealista.com/inmueble/105635321/,28.711900957469958,11.909644593360984,11.571203807011967,0.3384407863490164,1.433415430098764,63.100793573191886
108828497,Vallès Occidental,Sabadell,395001.00000000035,553518.689595015,158517.68959501467,https://www.idealista.com/inmueble/108828497/,28.638181975570692,13.224050796766752,12.886643575525625,0.33740722124112743,1.4290379193689196,62.91786496396707
108817785,Barcelonès,Barcelona,369001.0000000001,516940.401561777,147939.40156177687,https://www.idealista.com/inmueble/108817785/,28.618270329582156,13.15568286940224,12.818554633046093,0.33712823635614697,1.4278563205338344,62.86847884672254
108897899,Maresme,Pineda de Mar,170001.00000000012,237920.46885343836,67919.46885343824,https://www.idealista.com/inmueble/108897899/,28.547131392582028,12.379691732326869,12.04355959836804,0.336132133958829,1.423637477522397,62.69211630047933
107891553,Barcelonès,Badalona,125000.99999999967,174937.8535253532,49936.85352535352,https://www.idealista.com/inmueble/107891553/,28.545482020628732,12.07218606712238,11.736077016252436,0.33610905086994514,1.4235397125451392,62.68802879079428
93976857,Vallès Occidental,Terrassa,110000.99999999971,153778.1098755763,43777.1098755766,https://www.idealista.com/inmueble/93976857/,28.467712284275816,11.943265997416711,11.60824473564232,0.33502126177439173,1.4189325442097855,62.49537492528664
105632443,Barcelonès,Sant Adriá de Besós,122001.00000000003,170486.1353787929,48485.13537879288,https://www.idealista.com/inmueble/105632443/,28.4393421617932,12.046409254972833,11.711784520403112,0.3346247345697204,1.417253112425687,62.42513288602584
108891558,Barcelonès,Barcelona,490000.9999999991,684624.1387955714,194623.13879557227,https://www.idealista.com/inmueble/108891558/,28.427735419607615,13.436625264163846,13.102162710901052,0.33446255326279406,1.4165662177096876,62.39640132501596
108886308,Barcelonès,Santa Coloma de Gramenet,101000.99999999984,141083.62807827813,40082.628078278285,https://www.idealista.com/inmueble/108886308/,28.41054530865838,11.857108100480044,11.52288569676448,0.33422240371556455,1.415549100150532,62.35385472057682
108635001,Maresme,Mataró,270000.9999999996,376740.6430301811,106739.64303018153,https://www.idealista.com/inmueble/108635001/,28.332393917380053,12.839312280162224,12.506180941677355,0.3331313384848684,1.4109280562338238,62.16051742918076
108893445,Vallès Occidental,Terrassa,180226.00000000012,251381.68015854227,71155.68015854215,https://www.idealista.com/inmueble/108893445/,28.305833628634133,12.434727701196417,12.101966897877167,0.33276080331924973,1.4093587098511915,62.094844835579636
108789754,Barcelonès,Barcelona,260700.9999999998,363607.9037393687,102906.90373936892,https://www.idealista.com/inmueble/108789754/,28.301613546093808,12.803831378506215,12.471129435740856,0.33270194276535925,1.4091094147615513,62.0844119251122
108901037,Alt Penedès,Vilafranca del Penedès,159900.9999999999,223007.9169692622,63106.916969262296,https://www.idealista.com/inmueble/108901037/,28.298061264775857,12.314962551916386,11.982310152711182,0.3326523992052035,1.4088995804080877,62.07563029758573
